compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL294105,XTYJQBUILMRWGE-GZAGPRJLSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,10821718,KI,=,1570,NM,,"",cell_based,"","","","",,,,,,,,Compound was evaluated for binding affinity to dopamine transporter using [125I]RTI-55 as a radioligand in HEK cells expressing human transporters.,Novel conformationally constrained tropane analogues by 6-endo-trig radical cyclization and stille coupling - switch of activity toward the serotonin and/or norepinephrine transporter.,J. Med. Chem.,PUBLICATION,
CHEMBL31,XUBOMFCQGDBHNK-UHFFFAOYSA-N,GATIFLOXACIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL31,XUBOMFCQGDBHNK-UHFFFAOYSA-N,GATIFLOXACIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL67387,XUBVUMLIQBPHGD-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8464040,IC50,=,27.8,NM,,"","","","","","",,,,,,,,Inhibition of [3H]3-beta-(4-fluorophenyl)tropane-2beta-carboxylic acid methyl ester binding to dopamine transporter of cynomolgus monkey striatum,"Substituted 3-phenyltropane analogs of cocaine: synthesis, inhibition of binding at cocaine recognition sites, and positron emission tomography imaging.",J. Med. Chem.,PUBLICATION,
CHEMBL67387,XUBVUMLIQBPHGD-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,15080991,KI,=,182,NM,,"",cell_based,"","","","",,,,,,,,Binding affinity to dopamine transporter in membranes of cells selectively expressing the human genes for DAT,Synthesis and monoamine transporter affinity of 3'-analogs of 2-beta-carbomethoxy-3-beta-(4'-iodophenyl)tropane (beta-CIT).,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL461727,XUCIJNAGGSZNQT-JHSLDZJXSA-N,AMYGDALIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL461727,XUCIJNAGGSZNQT-JHSLDZJXSA-N,AMYGDALIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL902,XUFQPHANEAPEMJ-UHFFFAOYSA-N,FAMOTIDINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL902,XUFQPHANEAPEMJ-UHFFFAOYSA-N,FAMOTIDINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1566,XUFXOAAUWZOOIT-SXARVLRPSA-N,ACARBOSE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1566,XUFXOAAUWZOOIT-SXARVLRPSA-N,ACARBOSE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL54943,XUJNEKJLAYXESH-UHFFFAOYSA-N,CYSTEINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12649361,KI,=,10000,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL1829335,XUKROCVZGZNGSI-CQSZACIVSA-N,IRDABISANT,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21634396,IC50,=,9400,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human dopamine transporter,"Discovery and characterization of 6-{4-[3-(R)-2-methylpyrrolidin-1-yl)propoxy]phenyl}-2H-pyridazin-3-one (CEP-26401, irdabisant): a potent, selective histamine H3 receptor inverse agonist.",J. Med. Chem.,PUBLICATION,
CHEMBL1829335,XUKROCVZGZNGSI-CQSZACIVSA-N,IRDABISANT,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21634396,KI,=,11000,NM,,"","","","","","",,,,,,,,Inhibition of dopamine transporter,"Discovery and characterization of 6-{4-[3-(R)-2-methylpyrrolidin-1-yl)propoxy]phenyl}-2H-pyridazin-3-one (CEP-26401, irdabisant): a potent, selective histamine H3 receptor inverse agonist.",J. Med. Chem.,PUBLICATION,
CHEMBL1487,XUKUURHRXDUEBC-KAYWLYCHSA-N,ATORVASTATIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1487,XUKUURHRXDUEBC-KAYWLYCHSA-N,ATORVASTATIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1945243,XULNFQZLJQACOK-IDCNUPLLSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,22300887,KI,=,371.54,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]WIN35428 from human cloned DAT receptor expressed in human HEK293 cells,QSAR study and synthesis of new phenyltropanes as ligands of the dopamine transporter (DAT).,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL214121,XURYNEATXQVNNR-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16750363,IC50,=,2300,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells,Structure-activity relationships of N-substituted piperazine amine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL572350,XUWDFILRONYSDW-PMACEKPBSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19632110,INHIBITION,=,0,%,,"",cell_based,"","","","",CHO,,,,,,,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,"Discovery of a new series of monoamine reuptake inhibitors, the 1-amino-3-(1H-indol-1-yl)-3-phenylpropan-2-ols.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL149878,XVELJKVGYZEBLI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12565962,KI,>,10000,NM,,"","","","","","",,,,,,,,Affinity to displace binding of [3H]WIN-35428 to dopamine transporter,Pharmacophore-based discovery of substituted pyridines as novel dopamine transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL149878,XVELJKVGYZEBLI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12565962,KI,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of [3H]DA uptake evaluated at the dopamine transporter,Pharmacophore-based discovery of substituted pyridines as novel dopamine transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL488424,XVISEQWOYJEMBG-CABCVRRESA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18550369,IC50,=,2400,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of dopamine uptake at human DAT in human HEK293 cells,"Discovery of a potent, selective, and less flexible selective norepinephrine reuptake inhibitor (sNRI).",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3094313,XVKBXJCHXRLYAQ-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,24238903,INHIBITION,=,45.5,%,,"","","","","","",,,,,,,,Inhibition of DAT (unknown origin) at 10 uM relative to control,Benzyloxybenzylammonium chlorides: Simple amine salts that display anticonvulsant activity.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1171434,XVOYSCVBGLVSOL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12649361,KI,=,10000,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL69380,XVRWPBKYLFMIHN-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,10649976,IC50,=,1260,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,Novel 3-aminomethyl- and 4-aminopiperidine analogues of 1-[2-(diphenylmethoxy)ethyl]-4-(3-phenylpropyl)piperazines: synthesis and evaluation as dopamine transporter ligands.,J. Med. Chem.,PUBLICATION,
CHEMBL69380,XVRWPBKYLFMIHN-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,10649976,KI,=,90,NM,,"","","","","","",,,,,,,,Inhibition of [125I]RTI-55 binding to dopamine transporter,Novel 3-aminomethyl- and 4-aminopiperidine analogues of 1-[2-(diphenylmethoxy)ethyl]-4-(3-phenylpropyl)piperazines: synthesis and evaluation as dopamine transporter ligands.,J. Med. Chem.,PUBLICATION,
CHEMBL1173598,XVUDIIQDUSBBTF-IINYFYTJSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,20509659,IC50,=,2870,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells after 90 mins by scintillation counting,Synthesis and characterization of in vitro and in vivo profiles of hydroxybupropion analogues: aids to smoking cessation.,J. Med. Chem.,PUBLICATION,
CHEMBL3334503,XWALEBCOFGKXBG-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,25164761,INHIBITION,=,79.5,%,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]-DA uptake in human dopamine transporter expressed in HEK293 cells at 10 uM by scintillation counting,Synthesis and pharmacological investigation of aralkyl diamine derivatives as potential triple reuptake inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL1644478,XWDJHMXLIXWQGQ-PTEHBNRSSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21112782,IC50,=,750,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake at DAT expressed in HEK293 cells scintillation counting,"The identification, and optimisation of hERG selectivity, of a mixed NET/SERT re-uptake inhibitor for the treatment of pain.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL551474,XWEOTQVRTMMRCV-MSOLQXFVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19722525,IC5,=,6318,NM,,"",cell_based,"","","","",CHO,,,,,,,Inhibition of [3H]WIN-35428 binding to human recombinant DAT expressed in CHO cells by scintillation counting,"1- or 3-(3-Amino-2-hydroxy-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones: potent, selective, and orally efficacious norepinephrine reuptake inhibitors.",J. Med. Chem.,PUBLICATION,
CHEMBL551474,XWEOTQVRTMMRCV-MSOLQXFVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19722525,INHIBITION,=,27,%,,"",cell_based,"","","","",CHO,,,,,,,Inhibition of [3H]WIN-35428 binding to human recombinant DAT expressed in CHO cells at 10 uM by scintillation counting,"1- or 3-(3-Amino-2-hydroxy-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones: potent, selective, and orally efficacious norepinephrine reuptake inhibitors.",J. Med. Chem.,PUBLICATION,
CHEMBL411262,XWFSWRARAVLBFN-ICSRJNTNSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,17983754,KI,>,9000,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125]RTI35 from human DAT expressed in canine kidney cells,"Synthesis, in vitro characterization, and radiolabeling of reboxetine analogs as potential PET radioligands for imaging the norepinephrine transporter.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL256135,XWGDWRZGNMYDDL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18417343,IC50,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]DA uptake at human recombinant DAT expressed in HEK293 cells,Pyridyl-phenyl ether monoamine reuptake inhibitors: Impact of lipophilicity on dual SNRI pharmacology and off-target promiscuity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL239616,XWGLMCFWNRNHDU-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23707254,KI,=,92,NM,,"","","","","","",,,,,,,,Antagonist activity at DAT (unknown origin) by PDSP assay,Selectivity of phenothiazine cholinesterase inhibitors for neurotransmitter systems.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1683897,XWHBDOLRNWCIGO-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21310609,IC50,=,6043,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant dopamine transporter,"Discovery of N-methyl-1-(1-phenylcyclohexyl)methanamine, a novel triple serotonin, norepinephrine, and dopamine reuptake inhibitor.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1235242,XWHHYOYVRVGJJY-QMMMGPOBSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1235242,XWHHYOYVRVGJJY-QMMMGPOBSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2430676,XWQSXOFSOWLMBI-DJIMGWMZSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,24012181,INHIBITION,=,5,%,,"",cell_based,"","","","",CHO-K1,,,,,,,Displacement of [3H]Win35428 from human recombinant DAT over-expressed in CHOK1 cells at 10 uM,"Synthesis and biological evaluation of novel 3,4-diaryl lactam derivatives as triple reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1760,XWTYSIMOBUGWOL-UHFFFAOYSA-N,TERBUTALINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1760,XWTYSIMOBUGWOL-UHFFFAOYSA-N,TERBUTALINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL194907,XWULIDJGQOXILD-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16137883,ACTIVITY,=,5,%,,"","","","","","",,,,,,,,Percentage displacement of [3H]WIN-35428 radioligand from dopamine transporter at concentration of 1000 nM,"1-Aryl-3,4-dihydro-1H-quinolin-2-one derivatives, novel and selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL194907,XWULIDJGQOXILD-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16137883,KI,>,200,NM,,"","","","","","",,,,,,,,Inhibition of monoamine reuptake at dopamine transporter,"1-Aryl-3,4-dihydro-1H-quinolin-2-one derivatives, novel and selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL397520,XWZLDADSUCQSKI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,17446076,KI,=,1660000,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human DAT expressed in COS1 cell membrane,"Synthesis, inhibition and binding of simple non-nitrogen inhibitors of monoamine transporters.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL397520,XWZLDADSUCQSKI-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,17446076,KI,,,,Not Determined,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]DA uptake in human DAT expressed in COS1 cell membrane,"Synthesis, inhibition and binding of simple non-nitrogen inhibitors of monoamine transporters.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL457966,XXFWDPHWYVNJQG-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19201198,IC50,=,2532,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK cells,"2,5-Disubstituted tetrahydrofurans as selective serotonin re-uptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL457966,XXFWDPHWYVNJQG-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19201198,KI,=,5498,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human DAT expressed in HEK cells,"2,5-Disubstituted tetrahydrofurans as selective serotonin re-uptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL549761,XXHZUORXKGMGAL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19359175,IC50,>,2920,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]DA uptake at human DAT expressed in HEK293 cells,"4-Piperidines and 3-pyrrolidines as dual serotonin and noradrenaline reuptake inhibitors: design, synthesis and structure-activity relationships.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL51697,XXPANQJNYNUNES-AWEZNQCLSA-N,(S)-NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23084899,KI,=,43,NM,,"","","","","","",,,,,,,,Inhibition of DAT,4-Phenyl tetrahydroisoquinolines as dual norepinephrine and dopamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL51697,XXPANQJNYNUNES-AWEZNQCLSA-N,(S)-NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,7,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant DAT expressed in HEK cells,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL400964,XXPANQJNYNUNES-CQSZACIVSA-N,(R)-NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23084899,KI,=,13400,NM,,"","","","","","",,,,,,,,Inhibition of DAT,4-Phenyl tetrahydroisoquinolines as dual norepinephrine and dopamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL400964,XXPANQJNYNUNES-CQSZACIVSA-N,(R)-NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,450,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant DAT expressed in HEK cells,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8302271,KI,=,40.2,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8302271,KI,=,42,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8302271,KI,=,53,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8302271,KI,=,56.4,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8496700,ACTIVITY,=,75,%,,"","","","","","",,,,,,,,Displacement of [3H]WIN-from cocaine site of dopamine transporter assessed as specific binding relative to total binding,The role of receptor binding in drug discovery.,J. Nat. Prod.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8496700,KI,=,23.5,NM,,"","","","","","",,,,,,,,Displacement of [3H]WIN-from cocaine site of dopamine transporter,The role of receptor binding in drug discovery.,J. Nat. Prod.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,9537821,KI,=,56,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12431845,KI,=,53,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21093273,IC50,=,30.2,NM,,"",cell_based,"","","","",CHO-K1,,,,,,,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,"Synthesis and pharmacological evaluation of 4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalenyl amines as triple reuptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21310612,IC50,=,31.62,NM,,"",cell_based,"","","","",COS-7,,,,,,,Inhibition of [3H]dopamine reuptake at human recombinant DAT expressed in COS-7 cells by scintillation counting,"Discovery of N-methyl-1-(1-phenylcyclohexyl)ethanamine, a novel triple serotonin, norepinephrine and dopamine reuptake inhibitor.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21739935,IC50,=,31.62,NM,,"",cell_based,"","","","",CHO-K1,,,,,,,Inhibition of dopamine reuptake at DAT expressed in CHO-K1 cells,Synthesis and pharmacological characterization of bicyclic triple reuptake inhibitor 3-aryl octahydrocyclopenta[c]pyrrole analogues.,J. Med. Chem.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23084899,KI,=,84,NM,,"","","","","","",,,,,,,,Inhibition of DAT,4-Phenyl tetrahydroisoquinolines as dual norepinephrine and dopamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23602445,IC50,=,281.84,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine uptake at human DAT expressed in HEK293 cells preincubated for 10 mins prior to substrate addition measured after 4 mins by FLIPR assay,An analysis of the synthetic tryptamines AMT and 5-MeO-DALT: emerging 'Novel Psychoactive Drugs'.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL273575,XXPANQJNYNUNES-UHFFFAOYSA-N,NOMIFENSINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23602445,KI,=,109,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine uptake at human DAT expressed in HEK293 cells preincubated for 10 mins prior to substrate addition measured after 4 mins by FLIPR assay,An analysis of the synthetic tryptamines AMT and 5-MeO-DALT: emerging 'Novel Psychoactive Drugs'.,Bioorg. Med. Chem. Lett.,PUBLICATION,
