compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL3781124,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,160,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3781125,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,290,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3781125,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,726.3,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3781258,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,4250,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3781329,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,54.8,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3781364,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3781475,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3781494,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,589.6,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3781560,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,999.8,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3781751,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,48380,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3781774,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3781838,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,2580,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3781885,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,344.7,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3782038,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3785241,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,16.8,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3785355,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26710088,IC50,>,100000,NM,,"","","","","","",,,,,,,,Inhibition of MAO-A (unknown origin) using MAO substrate incubated for 1 hr by MAO-Glo assay,RECENT PROGRESS IN HISTONE DEMETHYLASE INHIBITORS.,J. MED. CHEM.,PUBLICATION,
CHEMBL3785406,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,20.7,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3785418,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,23.5,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3786282,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,IC50,=,457,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3786378,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,18.3,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3786420,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26710088,IC50,=,685000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI cells using tyramine as substrate preincubated for 15 mins followed by substrate addition measured after 1 hr by peroxidase coupled enzyme assay,RECENT PROGRESS IN HISTONE DEMETHYLASE INHIBITORS.,J. MED. CHEM.,PUBLICATION,
CHEMBL3786578,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26710088,IC50,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in Pichia pastoris preincubated for 15 mins followed by substrate addition measured after 30 mins by MAO-Glo assay,RECENT PROGRESS IN HISTONE DEMETHYLASE INHIBITORS.,J. MED. CHEM.,PUBLICATION,
CHEMBL3786694,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,13.5,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3786723,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,18.4,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3786747,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,IC50,=,115,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3786785,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,IC50,=,27.9,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3787128,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,15.8,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3787372,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26710088,IC50,>,1000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using 3-(2-Aminophenyl)-3-oxopropanamine as substrate preincubated for 15 mins followed by substrate addition measured after 1 hr by fluorescence microplate reader analysis,RECENT PROGRESS IN HISTONE DEMETHYLASE INHIBITORS.,J. MED. CHEM.,PUBLICATION,
CHEMBL3787484,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26710088,IC50,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of MAO-A (unknown origin) preincubated for 10 mins followed by substrate addition measured after 60 mins by MAO-Glo assay,RECENT PROGRESS IN HISTONE DEMETHYLASE INHIBITORS.,J. MED. CHEM.,PUBLICATION,
CHEMBL3787591,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27079124,Inhibition,=,13.9,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A at 10 uM using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,Synthesis and evaluation of 4-hydroxyl aurone derivatives as multifunctional agents for the treatment of Alzheimer's disease.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3797294,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,>,100000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797374,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,522,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797384,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,1240,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797476,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,23300,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797506,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,1130,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797630,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,1840,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797638,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,>,100000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797703,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,19000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797838,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,1160,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797878,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,5380,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3797944,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,>,100000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3798000,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,6350,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3798483,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,5510,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3798540,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,6920,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3798677,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,2110,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3798693,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,>,100000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3798815,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,>,100000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3798998,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,>,100000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3799006,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,27020523,IC50,=,250,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometric analysis,An evaluation of synthetic indole derivatives as inhibitors of monoamine oxidase.,Bioorg. Med. Chem. Lett.,PUBLICATION,
