,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,pubchem_cid,smiles_pc,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50_BSEP,relation_BSEP,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,casn,aenm,pIC50_BSEP_tcpl,spid,pIC50_BSEP_adj,pIC50_BSEP_tcpl_adj,Morgan,SMDC,CRADA,Hafey
1523,CHEMBL976,PRAZIQUANTEL,4,312.41,0,2.53,Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,IC50,'=',67100,nM,4.17,,,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4891,,4.17,434,4.17,4.17,1,0,0,0
1524,CHEMBL2,PRAZOSIN,4,383.41,0,1.78,Prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,4893,,3.869666232,528,2.869666232,2.869666232,1,0,0,0
1525,CHEMBL2,PRAZOSIN,4,383.41,0,1.78,Minizide,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,IC50,'=',171800,nM,3.764976841,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,4893,,3.764976841,528,3.764976841,3.764976841,1,0,0,0
1526,CHEMBL2,PRAZOSIN,4,383.41,0,1.78,Prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4893,,3.876148359,528,2.876148359,2.876148359,1,0,0,0
1527,CHEMBL131,PREDNISOLONE,4,360.45,0,1.56,Prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,5755,,3.869666232,569,2.869666232,2.869666232,1,0,0,0
1528,CHEMBL131,PREDNISOLONE,4,360.45,0,1.56,AZ187,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,IC50,'=',91470,nM,4.04,,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,5755,,4.04,569,4.04,4.04,1,0,0,0
1529,CHEMBL131,PREDNISOLONE,4,360.45,0,1.56,Prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5755,,3.876148359,569,2.876148359,2.876148359,1,0,0,0
1530,CHEMBL1059,PREGABALIN,4,159.23,0,1.08,Pregabalin,CC(C)C[C@H](CN)CC(=O)O,5486971,CC(C)C[C@@H](CC(=O)O)CN,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5486971,,3.876148359,587,2.876148359,2.876148359,1,0,0,0
1531,CHEMBL1400945,PREGNENOLONE CARBONITRILE ,0,341.5,0,4.26,PCN,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,15032,CC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C#N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,15032,,3.876148359,Chembl_txp_151,2.876148359,2.876148359,1,0,0,0
1532,CHEMBL506,PRIMAQUINE,4,259.35,0,2.78,Primaquine,COc1cc(NC(C)CCCN)c2ncccc2c1,4908,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,IC50,'=',32700,nM,4.49,,,,UO_0000065,,,,,1,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,4908,,4.49,431,4.49,4.49,1,0,0,0
1533,CHEMBL506,PRIMAQUINE,4,259.35,0,2.78,1,COc1cc(NC(C)CCCN)c2ncccc2c1,4908,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,IC50,'=',53120,nM,4.28,,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,4908,,4.28,431,4.28,4.28,1,0,0,0
1534,CHEMBL506,PRIMAQUINE,4,259.35,0,2.78,Primaquine,COc1cc(NC(C)CCCN)c2ncccc2c1,4908,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,IC50,'=',32700,nM,4.49,,,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4908,,4.49,431,4.49,4.49,1,0,0,0
1535,CHEMBL856,PRIMIDONE,4,218.26,0,0.54,Primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4909,,3.876148359,529,2.876148359,2.876148359,1,0,0,0
1536,CHEMBL282567,PROADIFEN,0,353.51,0,4.66,AZ15,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,4910,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC,IC50,'<',13190,nM,4.879755204,,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,PROADIFEN,,4.879755204,,4.879755204,4.879755204,0,0,0,0
1537,CHEMBL897,PROBENECID,4,285.36,0,2.2,Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,IC50,'=',564800,nM,3.248105312,,Outside typical range,,UO_0000065,,,,,0,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,4911,,3.248105312,530,3.248105312,3.248105312,1,0,0,1
1538,CHEMBL897,PROBENECID,4,285.36,0,2.2,Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,IC50,'=',586800,nM,3.231509895,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,4911,,3.231509895,530,3.231509895,3.231509895,1,0,0,1
1539,CHEMBL897,PROBENECID,4,285.36,0,2.2,Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4911,,3.876148359,530,2.876148359,2.876148359,1,0,0,1
1540,,probenecid,,,,,probenecid,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,,,68.5,,4.164309429,,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,4911,,4.164309429,530,4.164309429,4.164309429,1,0,0,1
1541,CHEMBL2110970,PROBICROMIL,0,344.28,0,2.25,AZ81,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)oc12,71950,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(O2)C(=O)O,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,PROBICROMIL,,3,,2,2,0,0,0,0
1542,CHEMBL608,PROBUCOL,4,516.86,2,9.91,Probucol,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4912,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,PROBUCOL,,3,,2,2,0,0,0,0
1543,CHEMBL640,PROCAINAMIDE,4,235.33,0,1.34,Procainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,4913,,3.869666232,636,2.869666232,2.869666232,1,0,0,0
1544,CHEMBL640,PROCAINAMIDE,4,235.33,0,1.34,Procainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4913,,3.876148359,636,2.876148359,2.876148359,1,0,0,0
1545,CHEMBL569,PROCAINE,4,236.31,0,1.77,Procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,4914,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,PROCAINE,,3,,2,2,0,0,0,0
1546,CHEMBL1200410,PROCARBAZINE HYDROCHLORIDE,4,257.76,0,1.05,Procarbazine hydrochloride,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,9703,CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,9703,,3.876148359,531,2.876148359,2.876148359,1,0,0,0
1547,CHEMBL728,PROCHLORPERAZINE,4,373.95,0,4.58,Prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4917,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,4917,,3.869666232,532,2.869666232,2.869666232,1,0,0,0
1548,CHEMBL728,PROCHLORPERAZINE,4,373.95,0,4.58,Prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4917,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,IC50,'<',10000,nM,5,<,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,4917,,5,532,6,6,1,0,0,0
1549,CHEMBL728,PROCHLORPERAZINE,4,373.95,0,4.58,Prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4917,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4917,,3.876148359,532,2.876148359,2.876148359,1,0,0,0
1550,CHEMBL2104782,PROCROMIL,0,286.33,0,3.32,AZ74,CCCc1c2c(cc3c(=O)cc(C(=O)O)oc13)CCCC2,3085184,CCCC1=C2CCCCC2=CC3=C1OC(=CC3=O)C(=O)O,IC50,'=',606000,nM,3.217527376,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,PROCROMIL,,3.217527376,,3.217527376,3.217527376,0,0,0,0
1551,CHEMBL86715,PROCYCLIDINE,4,287.45,0,3.94,Procyclidine,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,4919,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4919,,3.876148359,697,2.876148359,2.876148359,1,0,0,0
1552,CHEMBL103,PROGESTERONE,4,314.47,0,4.72,Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,IC50,'=',224600,nM,3.648590248,,Outside typical range,inhibitor [IC50 = 224.6 u M (Hill coefficient = 3.5)],UO_0000065,,,,,0,CHEMBL2076242,TP_TRANSPORTER: increase in bodipy intracellular accumulation (Bodipy: 0.2 uM) in SK-E2 cells (expressing BSEP),F,BAO_0000219,cell-based format,None,None,None,SK-E2,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL2074066,18,TP-search Transporter Database,Pharm. Res.,2003,None,5994,,3.648590248,321,3.648590248,3.648590248,0,0,0,0
1553,CHEMBL103,PROGESTERONE,4,314.47,0,4.72,Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,IC50,'=',17300,nM,4.76,,,inhibitor [IC50 = 17.3 u M (Hill coefficient = 1.0)],UO_0000065,,,,,0,CHEMBL2076226,TP_TRANSPORTER: increase in dihydrofluorescein intracellular accumulation (dihydrofluorescein: 1 uM) in SK-E2 cells (expressing BSEP),F,BAO_0000219,cell-based format,None,None,None,SK-E2,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL2074066,18,TP-search Transporter Database,Pharm. Res.,2003,None,5994,,4.76,321,4.76,4.76,0,0,0,0
1554,CHEMBL103,PROGESTERONE,4,314.47,0,4.72,Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,IC50,'<',10000,nM,5,<,,,UO_0000065,,,,,0,CHEMBL4011670,Inhibition of recombinant human BSEP expressed in baculovirus infected sf21 cell membrane vesicles assessed as reduction in ATP-dependent [3H]-taurocholate uptake in to vesicles after 5 mins by TopCount method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011582,1,Scientific Literature,Hepatology,2014,None,5994,,5,321,6,6,0,0,0,0
1555,CHEMBL103,PROGESTERONE,4,314.47,0,4.72,Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,IC50,'<',10000,nM,5,<,,,UO_0000065,,,,,1,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,5994,,5,321,6,6,0,0,0,0
